CustomerID,Age,Gender,Income,VisitFrequency,AverageSpend,PreferredCuisine,TimeOfVisit,GroupSize,DiningOccasion,MealType,OnlineReservation,DeliveryOrder,LoyaltyProgramMember,WaitTime,ServiceRating,FoodRating,AmbianceRating,HighSatisfaction
1369,45,Female,43243.50941,Weekly,66.5087823,Italian,Breakfast,1,Casual,Takeaway,0,0,0,24.39,1,3,3,0
1378,25,Male,143677.3272,Monthly,162.8962696,Chinese,Lunch,8,Casual,Dine-in,1,0,0,53.05,3,2,2,0
1383,60,Male,80752.47637,Monthly,150.9051369,Italian,Breakfast,1,Celebration,Takeaway,0,0,1,21.38,2,2,3,0
1387,56,Female,17520.08198,Monthly,75.33597338,Mexican,Breakfast,9,Celebration,Dine-in,0,0,1,38.43,3,1,3,0
1394,42,Female,90323.62884,Rarely,150.4389445,Indian,Dinner,6,Celebration,Dine-in,1,1,0,31.88,2,2,3,0
1395,28,Female,47672.11517,Rarely,154.4541298,American,Lunch,3,Business,Takeaway,0,0,1,15.8,1,2,4,0
1458,41,Male,60229.51886,Weekly,153.8766749,Mexican,Dinner,9,Celebration,Takeaway,0,0,1,41.33,5,1,1,0
1460,36,Male,28912.66886,Monthly,70.78723059,Mexican,Breakfast,3,Business,Takeaway,0,0,1,15.46,2,2,3,0
1477,36,Female,50643.8072,Weekly,150.3849243,Chinese,Breakfast,5,Casual,Takeaway,1,0,1,26.68,4,2,1,0
1482,56,Male,112564.0659,Monthly,150.0953776,Indian,Dinner,5,Celebration,Dine-in,0,1,0,57.85,2,4,1,0
1486,19,Female,143314.2962,Rarely,175.6212625,Chinese,Lunch,4,Business,Takeaway,0,0,1,2.89,1,3,3,0
1487,24,Male,137673.0122,Rarely,145.979708,Indian,Dinner,4,Celebration,Takeaway,0,0,0,16.71,1,4,2,0
1522,57,Male,119007.7214,Monthly,153.7847556,Chinese,Dinner,1,Business,Dine-in,0,1,1,4.72,2,1,4,0
1536,61,Male,128384.8028,Weekly,164.2978788,Mexican,Lunch,8,Casual,Dine-in,0,0,1,41.67,4,2,1,0
1538,56,Male,153129.4574,Weekly,158.24797,Chinese,Dinner,9,Business,Takeaway,0,1,0,1.77,2,4,1,0
1542,44,Male,31535.27415,Weekly,84.56198411,American,Dinner,7,Casual,Dine-in,1,1,0,26.03,2,4,1,0
1555,19,Female,25396.30594,Weekly,51.24820872,Chinese,Lunch,7,Business,Takeaway,0,0,0,44.32,1,4,2,0
1557,39,Male,137821.2593,Weekly,156.9934489,Chinese,Breakfast,7,Celebration,Takeaway,0,1,0,44.38,3,2,2,0
1562,59,Female,112906.4209,Weekly,151.6339655,American,Dinner,8,Celebration,Takeaway,1,1,1,14.63,2,3,2,0
1567,33,Male,151433.2664,Rarely,142.1349718,Italian,Dinner,5,Celebration,Takeaway,0,1,0,11.94,5,1,1,0
1580,66,Female,82247.39076,Monthly,136.8405744,Italian,Lunch,7,Celebration,Dine-in,0,1,1,7.94,1,1,5,0
1600,59,Female,16620.37415,Weekly,55.38224129,Italian,Lunch,5,Celebration,Dine-in,0,1,0,30.15,4,2,1,0
1613,44,Female,113068.5428,Rarely,160.5500227,Mexican,Breakfast,6,Casual,Takeaway,0,1,1,51.69,1,3,3,0
1631,25,Female,107258.6034,Rarely,191.7826066,Chinese,Breakfast,5,Casual,Takeaway,0,1,1,4.89,1,1,5,0
1638,52,Male,84310.9873,Weekly,129.0344286,Mexican,Dinner,5,Casual,Takeaway,0,0,0,41.91,3,1,3,0
1646,37,Female,53015.11309,Weekly,127.2687718,Chinese,Breakfast,7,Casual,Dine-in,0,0,0,33.97,1,5,1,0
1651,18,Male,130273.2143,Weekly,148.7623983,Chinese,Dinner,7,Business,Dine-in,0,1,0,34.95,2,2,3,0
1657,56,Female,143654.3161,Monthly,164.0276327,American,Lunch,8,Celebration,Takeaway,1,0,1,5.28,1,3,3,0
1658,52,Female,123232.1166,Rarely,125.3684947,Chinese,Lunch,9,Celebration,Takeaway,0,0,1,27.6,3,2,2,0
1665,23,Female,131898.998,Weekly,157.452648,Chinese,Breakfast,6,Casual,Takeaway,0,1,0,18.84,2,3,2,0
1670,50,Male,115902.91,Weekly,183.0089301,Chinese,Breakfast,1,Casual,Takeaway,0,1,0,50.66,4,1,2,0
1671,32,Female,59921.57083,Monthly,127.6969963,Italian,Breakfast,2,Business,Takeaway,0,0,0,16.65,2,4,1,0
1681,40,Female,139483.1566,Monthly,170.5085059,American,Lunch,1,Casual,Dine-in,1,0,1,18.42,5,1,1,0
1690,23,Female,108982.1717,Weekly,178.5881672,Mexican,Lunch,8,Casual,Dine-in,0,0,0,42.1,1,5,1,0
1695,46,Female,81708.57869,Monthly,143.0049509,Italian,Dinner,8,Celebration,Takeaway,0,0,0,34.54,4,2,1,0
1698,19,Male,68688.8635,Weekly,177.2771649,Mexican,Breakfast,5,Business,Dine-in,0,1,1,9.85,1,5,1,0
1699,28,Male,45400.29969,Weekly,68.29959825,Indian,Dinner,2,Celebration,Dine-in,0,1,1,38.82,3,3,1,0
1700,54,Female,51278.61439,Rarely,57.23382499,Mexican,Dinner,6,Celebration,Takeaway,1,1,1,26.19,5,1,1,0
1702,40,Male,52415.70175,Monthly,90.56383295,American,Lunch,7,Celebration,Dine-in,0,0,0,17.71,5,1,1,0
1704,44,Female,57696.18649,Weekly,91.84016688,Mexican,Dinner,4,Celebration,Takeaway,0,1,1,43.96,1,1,5,0
1708,59,Female,33438.47423,Weekly,68.96707268,Chinese,Lunch,7,Business,Dine-in,0,1,0,42.54,3,3,1,0
1717,47,Female,132400.4311,Monthly,186.9538376,American,Breakfast,7,Celebration,Takeaway,0,0,1,54.48,3,3,1,0
1718,24,Male,98182.79529,Weekly,146.5565368,Indian,Breakfast,3,Business,Takeaway,0,1,0,0.49,3,2,2,0
1721,52,Female,138281.1339,Monthly,179.8513624,Italian,Breakfast,4,Casual,Dine-in,0,0,1,35.18,2,4,1,0
1727,32,Female,90651.03888,Monthly,157.5479538,Indian,Dinner,6,Casual,Dine-in,0,0,1,36.27,4,2,1,0
1735,40,Female,133955.7115,Weekly,173.851592,American,Breakfast,9,Business,Takeaway,0,0,1,2.44,5,1,1,0
1736,35,Female,43918.82474,Monthly,93.24879347,Mexican,Dinner,4,Celebration,Takeaway,0,1,1,47.39,4,2,1,0
1738,56,Female,117501.6773,Rarely,153.4746923,American,Lunch,1,Celebration,Dine-in,0,1,0,20.95,5,1,1,0
1743,28,Male,101890.2508,Rarely,169.4647543,Italian,Breakfast,7,Casual,Takeaway,1,0,1,33.02,2,3,2,0
1749,66,Male,141852.4171,Weekly,137.2811067,Chinese,Dinner,6,Celebration,Dine-in,0,1,0,21.88,4,1,2,0
1765,44,Female,38722.16437,Weekly,55.5831433,American,Lunch,3,Casual,Takeaway,0,1,0,53.43,2,3,2,0
1774,53,Male,87322.62966,Monthly,147.1350654,American,Breakfast,3,Celebration,Dine-in,0,1,1,48.55,2,3,2,0
1787,32,Female,51425.67151,Rarely,70.56308673,Indian,Breakfast,8,Business,Takeaway,0,0,0,43.07,5,1,1,0
1788,56,Female,61783.21682,Monthly,171.2395737,Indian,Dinner,9,Business,Dine-in,1,0,0,2.46,1,4,2,0
1792,21,Male,82400.00035,Weekly,149.464761,Italian,Lunch,6,Casual,Dine-in,0,1,0,51.12,3,1,3,0
1793,49,Female,140299.8637,Rarely,192.5292705,Indian,Lunch,8,Casual,Takeaway,0,1,0,44.64,3,2,2,0
1795,38,Male,81048.53407,Monthly,143.379541,Mexican,Lunch,1,Casual,Dine-in,1,0,0,23.17,4,2,1,0
1803,19,Male,90152.19326,Monthly,133.8327717,Italian,Breakfast,7,Celebration,Takeaway,0,0,0,30.65,2,1,4,0
1804,30,Female,85900.03825,Weekly,129.3224382,Italian,Dinner,2,Casual,Dine-in,0,1,0,3.96,2,3,2,0
1806,55,Female,19618.19126,Weekly,58.87792089,Indian,Lunch,3,Celebration,Dine-in,0,0,1,22.37,2,2,3,0
1814,32,Male,87807.97143,Monthly,153.7540539,Indian,Lunch,9,Celebration,Takeaway,1,1,1,28.61,4,1,2,0
1819,42,Male,114034.762,Weekly,157.0886219,Italian,Breakfast,5,Business,Takeaway,0,1,1,28.7,3,1,3,0
1843,66,Male,81964.27773,Weekly,157.5446879,Indian,Dinner,6,Business,Dine-in,0,0,0,43.31,4,1,2,0
1848,34,Male,77118.03133,Monthly,122.2285997,Indian,Lunch,4,Business,Takeaway,0,1,0,16.61,5,1,1,0
1850,54,Female,60471.81101,Weekly,164.7776673,Chinese,Lunch,4,Business,Takeaway,0,0,1,43.53,4,2,1,0
1864,29,Female,120666.6838,Rarely,140.1257133,American,Dinner,9,Celebration,Dine-in,0,0,1,45.5,5,1,1,0
1873,18,Male,77870.74564,Rarely,143.965477,American,Dinner,3,Casual,Takeaway,1,0,0,22.76,4,1,2,0
1879,53,Female,28104.8965,Weekly,59.72695672,Chinese,Dinner,5,Celebration,Dine-in,0,1,1,43.57,1,4,2,0
1881,48,Female,82083.98999,Rarely,136.5247592,Indian,Breakfast,4,Celebration,Takeaway,1,0,1,44.67,4,2,1,0
1885,62,Female,109101.9851,Monthly,176.9001428,Chinese,Dinner,4,Business,Dine-in,0,0,1,29.72,3,2,2,0
1888,34,Female,139984.6272,Weekly,168.0506111,Chinese,Dinner,9,Business,Takeaway,1,1,0,38.48,1,4,2,0
1907,38,Female,123956.2828,Monthly,178.0716229,American,Dinner,4,Casual,Takeaway,0,0,0,36.9,2,3,2,0
1910,57,Female,111870.8619,Rarely,149.5402498,Chinese,Breakfast,3,Celebration,Dine-in,1,0,0,10.62,3,1,3,0
1921,20,Female,132562.4618,Weekly,190.6274091,Chinese,Lunch,7,Celebration,Dine-in,0,1,0,56.05,3,3,1,0
1930,27,Female,119533.6477,Weekly,147.7782025,Mexican,Lunch,7,Business,Takeaway,0,0,1,16.83,3,1,3,0
1934,42,Male,107378.7045,Weekly,154.7951707,Italian,Lunch,5,Celebration,Takeaway,0,0,1,47.72,1,2,4,0
1953,28,Male,133513.489,Monthly,156.9310734,Italian,Lunch,2,Casual,Takeaway,0,1,0,48.16,3,2,2,0
1957,40,Male,135102.2742,Rarely,180.269454,Chinese,Breakfast,1,Business,Dine-in,1,0,1,8.87,4,1,2,0
1959,67,Male,66241.66009,Weekly,122.7075367,Italian,Breakfast,3,Celebration,Takeaway,0,1,0,54.1,3,2,2,0
1962,64,Male,89137.47783,Monthly,136.0939028,Indian,Lunch,9,Celebration,Takeaway,0,0,0,17.76,3,2,2,0
1963,25,Male,139730.4912,Rarely,162.1545973,Italian,Lunch,8,Business,Dine-in,0,1,0,34.6,1,1,5,0
1976,41,Female,63951.50611,Monthly,123.1810282,Mexican,Lunch,7,Celebration,Dine-in,1,0,0,36.59,5,1,1,0
1978,37,Female,79462.37207,Monthly,126.4159555,Italian,Dinner,6,Celebration,Dine-in,0,0,1,34.48,3,2,2,0
1982,33,Male,78610.52629,Monthly,174.6344928,Chinese,Dinner,1,Casual,Dine-in,0,0,1,37.97,3,2,2,0
1990,36,Female,132696.9867,Weekly,203.8013659,Mexican,Breakfast,9,Business,Dine-in,1,1,1,40.75,2,3,2,0
1993,21,Female,72466.08111,Monthly,147.8895479,Italian,Lunch,6,Celebration,Dine-in,0,1,0,44.52,1,5,1,0
2002,35,Female,59815.60651,Weekly,138.8412474,Chinese,Breakfast,8,Celebration,Takeaway,1,0,0,29.97,1,3,3,0
2016,60,Male,94219.90184,Weekly,149.3370785,Indian,Dinner,8,Business,Takeaway,0,0,0,35.2,2,4,1,0
2025,38,Female,69049.5424,Weekly,125.383867,Italian,Lunch,4,Business,Takeaway,1,0,1,19.08,4,1,2,0
2030,52,Female,105168.6363,Monthly,133.8849363,Mexican,Lunch,6,Celebration,Dine-in,0,1,1,35.94,2,3,2,0
2047,69,Male,29025.67666,Rarely,70.52396505,Indian,Lunch,7,Business,Takeaway,1,0,0,52.76,2,2,3,0
2050,35,Male,45850.36855,Weekly,87.17887061,Italian,Dinner,8,Business,Takeaway,0,1,1,37.57,2,2,3,0
2061,50,Male,91954.66826,Weekly,137.9393066,American,Breakfast,3,Celebration,Takeaway,0,1,0,57.15,3,2,2,0
2064,69,Male,60088.97071,Weekly,108.8066491,Indian,Breakfast,6,Celebration,Takeaway,0,0,0,2.47,1,4,2,0
2066,37,Male,123142.4389,Monthly,171.9704372,Indian,Dinner,6,Business,Dine-in,1,0,1,32.29,3,3,1,0
2094,63,Female,75910.40634,Weekly,144.5257051,Indian,Breakfast,2,Celebration,Takeaway,1,0,0,5.63,3,2,2,0
2097,43,Male,61798.84026,Monthly,135.5949689,Indian,Lunch,6,Celebration,Dine-in,0,0,1,10.57,2,4,1,0
2116,44,Female,50655.88371,Rarely,130.6202229,Mexican,Lunch,6,Casual,Dine-in,0,1,1,17.15,2,3,2,0
2117,61,Male,106007.3977,Monthly,129.4544236,American,Lunch,5,Casual,Dine-in,0,1,1,12.33,4,1,2,0
2140,24,Female,101940.1713,Monthly,167.6229107,Indian,Lunch,6,Business,Takeaway,0,1,1,47.89,1,4,2,0
668,58,Male,56245.41084,Monthly,113.6931931,American,Lunch,2,Celebration,Dine-in,0,0,1,58.27,2,4,2,0
682,49,Female,46398.80655,Weekly,66.71150578,American,Lunch,7,Celebration,Takeaway,0,0,0,22.22,3,1,4,0
683,59,Male,71002.53125,Rarely,143.2338257,Italian,Lunch,3,Celebration,Takeaway,0,0,0,21.25,3,3,2,0
696,62,Female,131416.7586,Rarely,177.8625921,Italian,Dinner,8,Celebration,Takeaway,0,0,0,55.93,2,4,2,0
719,46,Male,81566.20014,Weekly,124.8667244,Mexican,Lunch,2,Casual,Dine-in,1,0,0,46.76,3,3,2,0
725,43,Female,68090.18283,Monthly,114.7071058,American,Breakfast,5,Casual,Dine-in,1,0,0,34.27,3,2,3,0
733,42,Male,21249.15543,Rarely,62.60747563,Mexican,Lunch,9,Celebration,Takeaway,1,0,0,52.29,2,2,4,0
741,62,Female,111539.7555,Monthly,131.6097216,American,Lunch,7,Celebration,Takeaway,1,0,1,40.4,3,4,1,0
744,60,Male,31122.38775,Monthly,31.39860988,Mexican,Lunch,3,Celebration,Takeaway,1,0,0,30.75,1,2,5,0
748,64,Female,39006.45923,Monthly,55.09067564,Mexican,Dinner,4,Business,Takeaway,0,0,1,19.64,3,2,3,0
759,36,Female,25343.25428,Monthly,56.51671392,Italian,Dinner,7,Celebration,Takeaway,1,0,1,23.55,2,5,1,0
767,26,Male,115984.2106,Weekly,147.371628,American,Dinner,7,Business,Dine-in,1,1,1,52.95,4,2,2,0
775,63,Female,128169.0627,Weekly,136.1572202,Mexican,Breakfast,1,Celebration,Dine-in,1,0,0,46.09,1,5,2,0
778,60,Female,74039.28547,Weekly,143.4429778,Indian,Breakfast,5,Celebration,Takeaway,0,0,0,12.46,2,5,1,0
779,44,Male,49445.27813,Rarely,87.18048066,Italian,Lunch,5,Casual,Dine-in,0,1,0,26.74,1,4,3,0
796,63,Male,122832.5838,Weekly,172.3435861,Indian,Dinner,7,Business,Takeaway,1,0,0,42.5,3,4,1,0
800,43,Male,26678.24645,Monthly,60.13855735,Chinese,Dinner,5,Business,Takeaway,0,1,1,50.81,3,4,1,0
809,42,Male,81094.24291,Monthly,136.9959859,Italian,Breakfast,7,Casual,Dine-in,1,0,0,22.37,2,4,2,0
811,59,Male,46066.1646,Monthly,98.35597536,Italian,Breakfast,6,Celebration,Dine-in,0,0,1,5.62,1,3,4,0
814,25,Male,25706.59165,Weekly,59.80115067,Indian,Lunch,7,Celebration,Takeaway,0,0,1,51.52,1,2,5,0
820,55,Female,29999.3008,Monthly,47.71697768,Chinese,Breakfast,9,Casual,Takeaway,0,0,0,23,5,1,2,0
826,56,Female,136429.4915,Monthly,142.8824185,American,Dinner,4,Business,Dine-in,0,0,1,48.03,2,5,1,0
829,43,Female,152560.9162,Weekly,185.9967953,Indian,Dinner,3,Business,Takeaway,0,1,0,23.51,1,3,4,0
838,52,Male,98939.68607,Monthly,145.4996021,Indian,Breakfast,7,Business,Dine-in,0,1,0,11.08,4,3,1,0
854,65,Female,34812.9368,Weekly,57.52630099,Chinese,Breakfast,4,Business,Dine-in,0,1,1,30.26,4,2,2,0
864,54,Female,95073.45255,Weekly,169.5608067,Mexican,Lunch,7,Celebration,Takeaway,0,1,1,47.41,4,3,1,0
865,63,Male,79361.8282,Monthly,132.8261884,Chinese,Breakfast,5,Casual,Takeaway,0,1,0,54,1,2,5,0
871,58,Male,116207.907,Monthly,138.6649968,American,Breakfast,8,Business,Dine-in,0,0,0,49.87,2,4,2,0
879,40,Female,110547.753,Rarely,176.4098212,Mexican,Breakfast,8,Celebration,Dine-in,1,0,1,53.79,2,2,4,0
888,62,Male,102407.7204,Weekly,160.149419,Indian,Dinner,1,Business,Takeaway,1,1,1,47.6,2,2,4,0
896,47,Female,114097.9364,Monthly,135.3405216,Mexican,Breakfast,2,Casual,Dine-in,0,1,1,12.83,2,3,3,0
897,18,Male,76566.77597,Monthly,140.798783,American,Breakfast,4,Celebration,Takeaway,1,1,1,50.79,1,5,2,0
902,43,Female,157945.2712,Weekly,189.5458162,Italian,Breakfast,8,Casual,Dine-in,1,1,0,38.49,2,1,5,0
903,40,Male,69223.90855,Weekly,138.0904609,Italian,Breakfast,2,Business,Takeaway,0,0,0,48.63,3,4,1,0
919,44,Female,30492.08409,Weekly,44.63753405,Chinese,Lunch,5,Casual,Dine-in,0,0,0,49.13,1,3,4,0
937,41,Female,62123.92251,Weekly,166.7405596,Indian,Breakfast,3,Casual,Takeaway,1,0,1,40.26,2,2,4,0
946,48,Male,131428.1762,Weekly,190.538672,Indian,Dinner,3,Business,Dine-in,1,0,0,4.77,1,3,4,0
947,33,Female,128587.0105,Weekly,146.5434008,Italian,Lunch,2,Business,Takeaway,0,0,1,51.99,4,1,3,0
954,67,Female,140374.0249,Weekly,214.2119069,Italian,Breakfast,5,Casual,Takeaway,0,1,0,54.51,3,2,3,0
959,44,Female,130088.6369,Rarely,139.5386406,Indian,Breakfast,9,Celebration,Takeaway,1,0,0,26.34,4,2,2,0
963,50,Female,84282.03674,Rarely,134.9503831,Chinese,Breakfast,2,Celebration,Takeaway,0,0,1,30.61,4,1,3,0
964,35,Male,117287.594,Monthly,151.8593895,Mexican,Lunch,4,Business,Dine-in,0,1,0,15.24,4,2,2,0
969,19,Female,44759.01921,Monthly,82.81807775,American,Breakfast,5,Business,Dine-in,0,0,0,40.29,2,4,2,0
972,64,Female,48397.83176,Rarely,82.22869761,Italian,Dinner,8,Business,Dine-in,1,1,1,27.76,2,1,5,0
976,53,Male,61618.89658,Monthly,138.6814402,Mexican,Breakfast,6,Business,Takeaway,0,1,1,31.67,1,2,5,0
992,39,Female,140799.6573,Weekly,154.5577001,American,Lunch,5,Business,Takeaway,1,1,0,56.02,3,4,1,0
1008,21,Female,60708.91896,Weekly,159.5858232,Indian,Breakfast,3,Celebration,Takeaway,0,0,0,31.5,3,4,1,0
1022,44,Male,75987.38049,Rarely,121.2503357,Italian,Lunch,2,Business,Dine-in,0,0,0,59.76,2,1,5,0
1026,18,Male,40815.71804,Monthly,56.37965716,Chinese,Lunch,7,Business,Dine-in,1,1,1,2.75,2,1,5,0
1035,52,Female,24242.03677,Rarely,69.10582824,American,Breakfast,6,Business,Takeaway,0,1,1,36.27,1,3,4,0
1040,30,Female,73298.77988,Monthly,148.5739648,Chinese,Dinner,5,Casual,Takeaway,0,1,1,51.88,3,3,2,0
1053,61,Female,69304.08156,Monthly,134.9351968,American,Breakfast,4,Business,Takeaway,1,0,1,12.83,3,1,4,0
1054,26,Female,13377.86171,Monthly,50.42954405,American,Breakfast,6,Celebration,Takeaway,1,1,1,50.62,1,3,4,0
1061,64,Female,47525.10257,Monthly,54.02232531,Mexican,Lunch,2,Celebration,Dine-in,0,1,0,24.38,2,3,3,0
1079,47,Female,71281.15779,Monthly,101.8261541,Italian,Breakfast,8,Business,Dine-in,0,0,0,47.97,2,3,3,0
1081,45,Male,74673.2573,Weekly,134.0699578,Mexican,Breakfast,7,Business,Takeaway,0,0,1,2.7,3,1,4,0
1083,47,Male,86736.30257,Rarely,149.9734745,Mexican,Breakfast,4,Celebration,Dine-in,0,0,0,38.36,4,2,2,0
1085,21,Male,55755.83911,Weekly,160.7669922,Mexican,Breakfast,4,Business,Dine-in,0,0,1,7.41,2,5,1,0
1109,47,Male,76987.63584,Rarely,176.2243809,Indian,Dinner,8,Casual,Dine-in,0,1,0,4.41,3,2,3,0
1117,25,Female,141228.8996,Rarely,179.8621559,Chinese,Dinner,2,Celebration,Takeaway,1,0,0,58.39,1,2,5,0
1122,42,Male,49956.49426,Weekly,127.3409172,Chinese,Breakfast,5,Casual,Dine-in,0,1,0,12.69,2,4,2,0
1127,68,Female,116449.3713,Weekly,136.8673619,Chinese,Lunch,6,Celebration,Takeaway,0,1,0,50.94,3,4,1,0
1142,23,Male,140111.7082,Weekly,150.505184,Chinese,Lunch,2,Casual,Takeaway,1,0,1,35.4,2,3,3,0
1167,29,Female,36877.18169,Weekly,78.20096899,Mexican,Dinner,6,Celebration,Dine-in,0,0,0,46.36,3,2,3,0
1182,61,Male,81374.61251,Rarely,162.4765942,Italian,Breakfast,7,Celebration,Dine-in,0,0,1,51.31,2,1,5,0
1183,69,Male,90079.41687,Weekly,156.1536381,Chinese,Dinner,3,Casual,Takeaway,0,0,0,29.87,1,4,3,0
1184,18,Female,105081.9623,Weekly,140.391226,American,Breakfast,7,Business,Dine-in,0,0,0,18.19,3,3,2,0
1185,25,Female,45635.39969,Rarely,131.234538,Italian,Breakfast,1,Business,Dine-in,0,0,0,59.74,4,1,3,0
1193,63,Male,63386.54065,Weekly,122.699241,Chinese,Breakfast,7,Business,Takeaway,0,1,1,36.29,2,4,2,0
1197,49,Female,73975.8431,Weekly,112.7535487,Indian,Dinner,1,Celebration,Dine-in,0,0,1,26.05,3,3,2,0
1214,21,Female,142217.8743,Weekly,176.9189796,Indian,Lunch,1,Celebration,Dine-in,0,0,1,4.82,4,3,1,0
1221,30,Male,64692.56845,Monthly,155.1972084,Mexican,Lunch,6,Business,Takeaway,1,0,0,18.97,5,2,1,0
1225,30,Male,90281.18656,Weekly,143.0413072,American,Dinner,2,Business,Takeaway,0,1,1,28.72,5,1,2,0
1237,58,Female,146536.4643,Weekly,167.8181905,Mexican,Lunch,5,Celebration,Takeaway,0,0,0,32.89,3,3,2,0
1246,38,Female,71962.89913,Monthly,121.8120714,American,Breakfast,6,Celebration,Takeaway,0,0,0,29.76,5,2,1,0
1249,20,Female,126734.918,Weekly,174.5923571,American,Dinner,7,Casual,Takeaway,0,0,1,54.98,3,4,1,0
1259,47,Male,30114.97906,Weekly,52.59672953,Italian,Breakfast,8,Business,Dine-in,1,0,1,25.48,4,1,3,0
1282,39,Male,148160.6246,Monthly,164.8238132,American,Breakfast,3,Casual,Takeaway,0,1,1,14.63,2,1,5,0
1284,65,Female,31088.67685,Rarely,90.23475739,Italian,Dinner,3,Celebration,Dine-in,0,0,1,27.08,2,5,1,0
1286,40,Male,24243.96051,Monthly,45.36861236,Mexican,Breakfast,6,Celebration,Dine-in,0,0,1,6.36,3,2,3,0
1287,64,Female,103996.5947,Monthly,145.1681413,Indian,Dinner,6,Casual,Takeaway,0,0,1,19.54,1,3,4,0
1291,53,Female,58850.58984,Monthly,122.5302015,Indian,Lunch,4,Business,Dine-in,0,0,1,28.42,5,2,1,0
1292,63,Male,138541.1955,Rarely,145.9589292,American,Breakfast,3,Celebration,Dine-in,0,0,0,31.8,5,2,1,0
1296,57,Female,134470.0432,Monthly,160.0134166,Italian,Lunch,7,Business,Takeaway,0,0,0,57.43,2,2,4,0
1306,44,Male,121578.5565,Monthly,160.2788649,Italian,Breakfast,3,Casual,Takeaway,0,0,0,10.69,4,3,1,0
1316,46,Male,143253.2336,Weekly,178.5222175,Mexican,Dinner,9,Business,Dine-in,0,0,1,30.3,2,2,4,0
1317,54,Male,23492.87614,Weekly,61.59149039,Italian,Breakfast,5,Celebration,Takeaway,1,1,1,0.51,3,2,3,0
1321,55,Female,104190.9649,Monthly,119.9942214,Mexican,Lunch,3,Business,Takeaway,1,0,1,34.02,4,1,3,0
1327,23,Male,55974.79567,Weekly,119.5875799,Mexican,Dinner,5,Business,Dine-in,0,1,1,50.56,5,2,1,0
1329,31,Male,56555.91656,Weekly,166.8553872,Chinese,Lunch,7,Celebration,Takeaway,0,0,1,59.49,3,1,4,0
1340,67,Female,40325.37301,Weekly,54.05042848,Indian,Breakfast,2,Casual,Takeaway,0,0,0,39.58,2,4,2,0
1362,33,Male,49173.35296,Weekly,141.1994197,Chinese,Breakfast,6,Celebration,Takeaway,0,0,1,39.5,1,3,4,0
1364,58,Female,89949.08734,Rarely,109.5559227,Italian,Breakfast,2,Business,Takeaway,1,1,0,48.05,3,3,2,0
1374,34,Male,45935.00884,Monthly,67.11659848,Chinese,Breakfast,9,Celebration,Dine-in,0,1,0,55.78,2,3,3,0
1377,52,Male,150275.3205,Monthly,181.4577583,Italian,Lunch,5,Business,Takeaway,0,1,0,22.78,3,3,2,0
1389,41,Female,55704.98741,Weekly,153.2076412,American,Dinner,2,Celebration,Takeaway,0,0,0,34.8,3,3,2,0
1398,61,Male,94063.2951,Weekly,172.5721257,Chinese,Dinner,7,Business,Takeaway,0,1,1,46.6,4,3,1,0
1402,63,Male,104367.411,Rarely,143.5587961,Italian,Breakfast,9,Business,Dine-in,0,1,1,25.06,4,2,2,0
1409,29,Male,82116.91032,Monthly,156.5463188,Chinese,Breakfast,1,Business,Takeaway,1,1,1,55.4,1,5,2,0
1412,58,Male,57507.2111,Weekly,92.55786143,Indian,Breakfast,2,Casual,Takeaway,0,0,1,19.43,4,1,3,0
1415,25,Male,84146.04907,Monthly,124.9929475,Mexican,Breakfast,8,Business,Dine-in,0,1,1,46.52,2,3,3,0
1418,51,Male,36262.36663,Monthly,52.73216105,Indian,Dinner,7,Celebration,Dine-in,1,1,0,19.52,1,5,2,0
1420,45,Male,33590.05755,Weekly,29.75412416,Indian,Breakfast,8,Celebration,Dine-in,0,1,1,20.45,5,1,2,0
1421,38,Male,78559.00318,Rarely,125.9765183,Italian,Breakfast,9,Celebration,Dine-in,0,0,0,33.43,3,3,2,0
1422,45,Female,62486.16471,Rarely,136.2982017,Italian,Breakfast,5,Casual,Takeaway,0,1,0,52.24,3,2,3,0
1424,36,Male,49672.75968,Weekly,60.50676484,American,Lunch,8,Business,Dine-in,1,0,1,41.97,1,5,2,0
1430,24,Male,103530.3141,Monthly,139.1737328,American,Dinner,3,Casual,Takeaway,1,1,1,24.91,4,1,3,0
1438,25,Male,35704.95224,Weekly,48.66595738,American,Lunch,6,Celebration,Takeaway,0,0,1,6.4,2,4,2,0
1439,58,Female,153841.9036,Rarely,183.3706089,Indian,Breakfast,4,Celebration,Dine-in,0,0,0,18.72,4,1,3,0
1442,21,Female,147354.1714,Weekly,173.3248981,American,Dinner,5,Casual,Takeaway,1,0,1,11.31,2,4,2,0
1447,19,Male,75378.25712,Rarely,156.4273428,Italian,Lunch,8,Business,Takeaway,0,1,1,9.26,3,2,3,0
1450,37,Male,47681.22423,Weekly,99.90398221,Chinese,Lunch,8,Casual,Takeaway,1,1,1,16,5,2,1,0
1465,49,Female,17813.34471,Weekly,87.22211356,Italian,Dinner,5,Casual,Dine-in,0,1,1,17.19,2,3,3,0
1467,19,Male,129342.7739,Monthly,154.0474309,Indian,Dinner,5,Business,Takeaway,0,0,1,10.94,5,2,1,0
1496,63,Female,51681.38989,Monthly,158.1301885,Mexican,Lunch,5,Celebration,Dine-in,0,0,1,31.1,5,1,2,0
1504,24,Female,88594.29737,Weekly,171.1793638,American,Dinner,4,Business,Takeaway,0,0,0,26.84,2,5,1,0
